measure,sex,age,risk,year,val,upper,lower
Deaths,Male,30 to 34,Tobacco,1990,0.077353017,0.12833555,0.029464275
Deaths,Male,30 to 34,Alcohol use,1990,0.304033926,0.396159813,0.217638549
Deaths,Male,30 to 34,Occupational exposure to formaldehyde,1990,0.016865795,0.043313007,-9.79E-05
Deaths,Female,30 to 34,Tobacco,1990,0.00242566,0.00468297,0.000802934
Deaths,Female,30 to 34,Alcohol use,1990,0.026086962,0.04268039,0.01395746
Deaths,Female,30 to 34,Occupational exposure to formaldehyde,1990,0.009021566,0.022848937,0.000638155
Deaths,Both,30 to 34,Tobacco,1990,0.040968536,0.068295922,0.015621351
Deaths,Both,30 to 34,Alcohol use,1990,0.169063785,0.221481383,0.120211006
Deaths,Both,30 to 34,Occupational exposure to formaldehyde,1990,0.013056663,0.028154418,0.002987196
Deaths,Male,35 to 39,Tobacco,1990,0.300090691,0.472909834,0.135109631
Deaths,Male,35 to 39,Alcohol use,1990,0.617601338,0.808460688,0.44469798
Deaths,Male,35 to 39,Occupational exposure to formaldehyde,1990,0.033040799,0.081368121,0.0012634
Deaths,Female,35 to 39,Tobacco,1990,0.009015496,0.017062426,0.00327626
Deaths,Female,35 to 39,Alcohol use,1990,0.062097208,0.103435529,0.03161327
Deaths,Female,35 to 39,Occupational exposure to formaldehyde,1990,0.018247035,0.051285092,0.000959699
Deaths,Both,35 to 39,Tobacco,1990,0.158696115,0.250549328,0.071476049
Deaths,Both,35 to 39,Alcohol use,1990,0.347756046,0.457817162,0.249627176
Deaths,Both,35 to 39,Occupational exposure to formaldehyde,1990,0.025854484,0.054305752,0.006094129
Deaths,Male,40 to 44,Tobacco,1990,0.817225703,1.197249161,0.441293693
Deaths,Male,40 to 44,Alcohol use,1990,1.245027561,1.594671669,0.91609285
Deaths,Male,40 to 44,Occupational exposure to formaldehyde,1990,0.050276193,0.12178412,0.003097151
Deaths,Female,40 to 44,Tobacco,1990,0.024767696,0.045356988,0.009797578
Deaths,Female,40 to 44,Alcohol use,1990,0.116530479,0.190991514,0.059823033
Deaths,Female,40 to 44,Occupational exposure to formaldehyde,1990,0.02074689,0.055920666,0.000633299
Deaths,Both,40 to 44,Tobacco,1990,0.436007511,0.641845117,0.236388646
Deaths,Both,40 to 44,Alcohol use,1990,0.702155115,0.906784908,0.510569924
Deaths,Both,40 to 44,Occupational exposure to formaldehyde,1990,0.036070888,0.075013023,0.008433399
Deaths,Male,45 to 49,Tobacco,1990,1.305611582,1.836797088,0.803951203
Deaths,Male,45 to 49,Alcohol use,1990,1.695866466,2.183866177,1.261699102
Deaths,Male,45 to 49,Occupational exposure to formaldehyde,1990,0.056322089,0.14534877,0.002772943
Deaths,Female,45 to 49,Tobacco,1990,0.048664745,0.08349753,0.021382295
Deaths,Female,45 to 49,Alcohol use,1990,0.154410557,0.258903547,0.082623903
Deaths,Female,45 to 49,Occupational exposure to formaldehyde,1990,0.021186479,0.056814243,0.000563825
Deaths,Both,45 to 49,Tobacco,1990,0.70219639,0.990918786,0.43156179
Deaths,Both,45 to 49,Alcohol use,1990,0.955868651,1.227922508,0.705674636
Deaths,Both,45 to 49,Occupational exposure to formaldehyde,1990,0.03945474,0.086045833,0.008671609
Deaths,Male,50 to 54,Tobacco,1990,2.072884996,2.834625281,1.347854736
Deaths,Male,50 to 54,Alcohol use,1990,2.409023557,3.118918929,1.791811889
Deaths,Male,50 to 54,Occupational exposure to formaldehyde,1990,0.03928267,0.102607589,0.001508243
Deaths,Female,50 to 54,Tobacco,1990,0.085085439,0.143812112,0.03826781
Deaths,Female,50 to 54,Alcohol use,1990,0.237163647,0.384553384,0.126595218
Deaths,Female,50 to 54,Occupational exposure to formaldehyde,1990,0.015394693,0.042679525,0.000545065
Deaths,Both,50 to 54,Tobacco,1990,1.117711396,1.525347695,0.725670537
Deaths,Both,50 to 54,Alcohol use,1990,1.365405632,1.780932716,1.006599626
Deaths,Both,50 to 54,Occupational exposure to formaldehyde,1990,0.027804066,0.064454874,0.005496011
Deaths,Male,55 to 59,Tobacco,1990,3.056605593,4.141668595,2.05667013
Deaths,Male,55 to 59,Alcohol use,1990,3.268097026,4.236107202,2.414519488
Deaths,Male,55 to 59,Occupational exposure to formaldehyde,1990,0.04732935,0.122295074,0.00373622
Deaths,Female,55 to 59,Tobacco,1990,0.13594025,0.226084445,0.069013209
Deaths,Female,55 to 59,Alcohol use,1990,0.296477962,0.475602259,0.160363167
Deaths,Female,55 to 59,Occupational exposure to formaldehyde,1990,0.015979402,0.043185309,0.000352162
Deaths,Both,55 to 59,Tobacco,1990,1.643427296,2.221345205,1.095574796
Deaths,Both,55 to 59,Alcohol use,1990,1.83026452,2.367937845,1.346500326
Deaths,Both,55 to 59,Occupational exposure to formaldehyde,1990,0.032160523,0.073345886,0.006611912
Deaths,Male,60 to 64,Tobacco,1990,3.472563914,4.586184858,2.460024117
Deaths,Male,60 to 64,Alcohol use,1990,3.31666294,4.255897929,2.413719129
Deaths,Male,60 to 64,Occupational exposure to formaldehyde,1990,0.036809667,0.096434999,0.000654744
Deaths,Female,60 to 64,Tobacco,1990,0.207032918,0.348300982,0.112806465
Deaths,Female,60 to 64,Alcohol use,1990,0.374666376,0.61170972,0.202666424
Deaths,Female,60 to 64,Occupational exposure to formaldehyde,1990,0.015075905,0.039139156,0.000773404
Deaths,Both,60 to 64,Tobacco,1990,1.874930342,2.48804694,1.325111043
Deaths,Both,60 to 64,Alcohol use,1990,1.877315868,2.42462346,1.362438995
Deaths,Both,60 to 64,Occupational exposure to formaldehyde,1990,0.026176607,0.059474992,0.00610667
Deaths,Male,65 to 69,Tobacco,1990,4.080484955,5.365147792,2.856722813
Deaths,Male,65 to 69,Alcohol use,1990,3.601386096,4.729266479,2.576919939
Deaths,Male,65 to 69,Occupational exposure to formaldehyde,1990,0.024325608,0.064314313,0.001030928
Deaths,Female,65 to 69,Tobacco,1990,0.294781175,0.494395001,0.160004187
Deaths,Female,65 to 69,Alcohol use,1990,0.402188825,0.651252551,0.210446958
Deaths,Female,65 to 69,Occupational exposure to formaldehyde,1990,0.009845403,0.026055884,0.000317457
Deaths,Both,65 to 69,Tobacco,1990,2.152796935,2.827105303,1.49851501
Deaths,Both,65 to 69,Alcohol use,1990,1.972348376,2.575220606,1.406096775
Deaths,Both,65 to 69,Occupational exposure to formaldehyde,1990,0.016952258,0.037287455,0.003818083
Deaths,Male,70 to 74,Tobacco,1990,4.9350455,6.286599082,3.546177277
Deaths,Male,70 to 74,Alcohol use,1990,3.960045527,5.170636763,2.831069987
Deaths,Male,70 to 74,Occupational exposure to formaldehyde,1990,0.028880577,0.077337256,0.000515809
Deaths,Female,70 to 74,Tobacco,1990,0.391157846,0.653992041,0.208004251
Deaths,Female,70 to 74,Alcohol use,1990,0.502574337,0.832812764,0.257555694
Deaths,Female,70 to 74,Occupational exposure to formaldehyde,1990,0.013270531,0.034897819,0.000433857
Deaths,Both,70 to 74,Tobacco,1990,2.522088517,3.217404409,1.807528319
Deaths,Both,70 to 74,Alcohol use,1990,2.124012181,2.788207765,1.495529836
Deaths,Both,70 to 74,Occupational exposure to formaldehyde,1990,0.020591118,0.044866972,0.004971334
Deaths,Male,75 to 79,Tobacco,1990,4.509280052,5.769530675,3.2692139
Deaths,Male,75 to 79,Alcohol use,1990,3.260648288,4.298924524,2.31335715
Deaths,Male,75 to 79,Occupational exposure to formaldehyde,1990,0.01033466,0.028615858,0.000182858
Deaths,Female,75 to 79,Tobacco,1990,0.424066843,0.724499716,0.222201812
Deaths,Female,75 to 79,Alcohol use,1990,0.524923412,0.900126453,0.260729999
Deaths,Female,75 to 79,Occupational exposure to formaldehyde,1990,0.00690429,0.018000625,0.000186018
Deaths,Both,75 to 79,Tobacco,1990,2.238606792,2.883514101,1.627227405
Deaths,Both,75 to 79,Alcohol use,1990,1.740057561,2.32059264,1.212728856
Deaths,Both,75 to 79,Occupational exposure to formaldehyde,1990,0.008427967,0.017105413,0.002064232
Deaths,Male,<1 year,Tobacco,1990,0,0,0
Deaths,Male,<1 year,Alcohol use,1990,0,0,0
Deaths,Male,<1 year,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Female,<1 year,Tobacco,1990,0,0,0
Deaths,Female,<1 year,Alcohol use,1990,0,0,0
Deaths,Female,<1 year,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Both,<1 year,Tobacco,1990,0,0,0
Deaths,Both,<1 year,Alcohol use,1990,0,0,0
Deaths,Both,<1 year,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Male,80 to 84,Tobacco,1990,5.462507757,7.051434258,3.888271003
Deaths,Male,80 to 84,Alcohol use,1990,3.428829327,4.572859228,2.282815667
Deaths,Male,80 to 84,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Female,80 to 84,Tobacco,1990,0.490902996,0.831706635,0.252982585
Deaths,Female,80 to 84,Alcohol use,1990,0.537427164,0.932486747,0.279767237
Deaths,Female,80 to 84,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Both,80 to 84,Tobacco,1990,2.560680121,3.28460788,1.822347635
Deaths,Both,80 to 84,Alcohol use,1990,1.741174916,2.331821924,1.163204067
Deaths,Both,80 to 84,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Male,85 to 89,Tobacco,1990,5.874101241,7.549192911,4.290459276
Deaths,Male,85 to 89,Alcohol use,1990,3.800829651,5.206642591,2.513071542
Deaths,Male,85 to 89,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Female,85 to 89,Tobacco,1990,0.428630514,0.760690844,0.218604783
Deaths,Female,85 to 89,Alcohol use,1990,0.643859045,1.070609605,0.334831359
Deaths,Female,85 to 89,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Both,85 to 89,Tobacco,1990,2.462268143,3.164820188,1.761042572
Deaths,Both,85 to 89,Alcohol use,1990,1.822845131,2.486728593,1.17670054
Deaths,Both,85 to 89,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Male,90 to 94,Tobacco,1990,3.755529624,4.88823488,2.596221598
Deaths,Male,90 to 94,Alcohol use,1990,2.660727503,3.546624456,1.793686584
Deaths,Male,90 to 94,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Female,90 to 94,Tobacco,1990,0.422791952,0.74988611,0.218017639
Deaths,Female,90 to 94,Alcohol use,1990,0.582913431,0.949006611,0.310208976
Deaths,Female,90 to 94,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Both,90 to 94,Tobacco,1990,1.45653652,1.948261179,0.987469631
Deaths,Both,90 to 94,Alcohol use,1990,1.227407304,1.673821594,0.795782036
Deaths,Both,90 to 94,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Male,95 plus,Tobacco,1990,4.362969291,5.769571135,2.99730826
Deaths,Male,95 plus,Alcohol use,1990,2.740565159,3.606362464,1.882913342
Deaths,Male,95 plus,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Female,95 plus,Tobacco,1990,0.502553516,0.822007684,0.271659873
Deaths,Female,95 plus,Alcohol use,1990,0.643430734,1.025471618,0.35369175
Deaths,Female,95 plus,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Both,95 plus,Tobacco,1990,1.510006704,2.047935008,1.016056845
Deaths,Both,95 plus,Alcohol use,1990,1.190720167,1.632589912,0.765232805
Deaths,Both,95 plus,Occupational exposure to formaldehyde,1990,0,0,0
Deaths,Male,15 to 19,Alcohol use,1995,0.024269249,0.036065961,0.014152949
Deaths,Male,15 to 19,Occupational exposure to formaldehyde,1995,0.0009935,0.002665244,2.19E-05
Deaths,Female,15 to 19,Alcohol use,1995,0.002560102,0.004117399,0.001297533
Deaths,Female,15 to 19,Occupational exposure to formaldehyde,1995,0.000492529,0.001259903,1.65E-05
Deaths,Both,15 to 19,Alcohol use,1995,0.013669363,0.020370353,0.008046796
Deaths,Both,15 to 19,Occupational exposure to formaldehyde,1995,0.000748892,0.00169636,0.00017806
Deaths,Male,20 to 24,Alcohol use,1995,0.081772236,0.112372182,0.055488818
Deaths,Male,20 to 24,Occupational exposure to formaldehyde,1995,0.002689658,0.006954657,0.000117582
Deaths,Female,20 to 24,Alcohol use,1995,0.008639001,0.014629397,0.00428505
Deaths,Female,20 to 24,Occupational exposure to formaldehyde,1995,0.001630888,0.004270172,5.19E-05
Deaths,Both,20 to 24,Alcohol use,1995,0.045830365,0.062978342,0.03099327
Deaths,Both,20 to 24,Occupational exposure to formaldehyde,1995,0.002169317,0.004677033,0.000536602
Deaths,Male,25 to 29,Alcohol use,1995,0.123205481,0.16150086,0.089713516
Deaths,Male,25 to 29,Occupational exposure to formaldehyde,1995,0.010086034,0.02515803,0.00020736
Deaths,Female,25 to 29,Alcohol use,1995,0.015627664,0.026302557,0.007658854
Deaths,Female,25 to 29,Occupational exposure to formaldehyde,1995,0.009310948,0.024354867,0.000386832
Deaths,Both,25 to 29,Alcohol use,1995,0.070655187,0.092058309,0.05082539
Deaths,Both,25 to 29,Occupational exposure to formaldehyde,1995,0.009707415,0.019905331,0.002178762
Deaths,Male,30 to 34,Tobacco,1995,0.078380587,0.128254343,0.030836327
Deaths,Male,30 to 34,Alcohol use,1995,0.290754979,0.367520475,0.213053262
Deaths,Male,30 to 34,Occupational exposure to formaldehyde,1995,0.017526281,0.045180751,-0.000101091
Deaths,Female,30 to 34,Tobacco,1995,0.002601868,0.005038619,0.000861895
Deaths,Female,30 to 34,Alcohol use,1995,0.03037656,0.048981857,0.015390313
Deaths,Female,30 to 34,Occupational exposure to formaldehyde,1995,0.011723461,0.029017507,0.000813493
Deaths,Both,30 to 34,Tobacco,1995,0.041392348,0.067976066,0.016283096
Deaths,Both,30 to 34,Alcohol use,1995,0.163662052,0.208150473,0.117684427
Deaths,Both,30 to 34,Occupational exposure to formaldehyde,1995,0.014693875,0.030366275,0.003787273
Deaths,Male,35 to 39,Tobacco,1995,0.272170769,0.409263877,0.131958522
Deaths,Male,35 to 39,Alcohol use,1995,0.535556349,0.67227111,0.401543273
Deaths,Male,35 to 39,Occupational exposure to formaldehyde,1995,0.027894468,0.069772758,0.000974803
Deaths,Female,35 to 39,Tobacco,1995,0.008588178,0.015725781,0.00301471
Deaths,Female,35 to 39,Alcohol use,1995,0.056644857,0.089586626,0.030096452
Deaths,Female,35 to 39,Occupational exposure to formaldehyde,1995,0.014849984,0.039613539,0.000704726
Deaths,Both,35 to 39,Tobacco,1995,0.144920512,0.219935273,0.070039068
Deaths,Both,35 to 39,Alcohol use,1995,0.304351357,0.389564388,0.224274306
Deaths,Both,35 to 39,Occupational exposure to formaldehyde,1995,0.021596959,0.045147898,0.0052183
Deaths,Male,40 to 44,Tobacco,1995,0.80006043,1.152975768,0.447296927
Deaths,Male,40 to 44,Alcohol use,1995,1.188807099,1.484910544,0.894848797
Deaths,Male,40 to 44,Occupational exposure to formaldehyde,1995,0.049946234,0.118653204,0.003379076
Deaths,Female,40 to 44,Tobacco,1995,0.024774512,0.046684675,0.009756536
Deaths,Female,40 to 44,Alcohol use,1995,0.11520674,0.183379062,0.061893028
Deaths,Female,40 to 44,Occupational exposure to formaldehyde,1995,0.021607403,0.058268335,0.000697043
Deaths,Both,40 to 44,Tobacco,1995,0.425255821,0.617724752,0.235273429
Deaths,Both,40 to 44,Alcohol use,1995,0.669785208,0.836204632,0.497539976
Deaths,Both,40 to 44,Occupational exposure to formaldehyde,1995,0.036246095,0.07431988,0.008878983
Deaths,Male,45 to 49,Tobacco,1995,1.253833184,1.725559553,0.794831313
Deaths,Male,45 to 49,Alcohol use,1995,1.59962389,2.008858025,1.229308674
Deaths,Male,45 to 49,Occupational exposure to formaldehyde,1995,0.052566371,0.134500244,0.002617955
Deaths,Female,45 to 49,Tobacco,1995,0.050083868,0.087180712,0.022211576
Deaths,Female,45 to 49,Alcohol use,1995,0.162645681,0.25288213,0.089121255
Deaths,Female,45 to 49,Occupational exposure to formaldehyde,1995,0.021831606,0.057749387,0.00066816
Deaths,Both,45 to 49,Tobacco,1995,0.67514221,0.931354957,0.424579331
Deaths,Both,45 to 49,Alcohol use,1995,0.908810356,1.14087352,0.684672171
Deaths,Both,45 to 49,Occupational exposure to formaldehyde,1995,0.037790926,0.079964913,0.007754147
Deaths,Male,50 to 54,Tobacco,1995,1.967527217,2.622046108,1.328727839
Deaths,Male,50 to 54,Alcohol use,1995,2.243497336,2.837864845,1.695485659
Deaths,Male,50 to 54,Occupational exposure to formaldehyde,1995,0.037187141,0.098467972,0.001306737
Deaths,Female,50 to 54,Tobacco,1995,0.080804946,0.135654244,0.037556824
Deaths,Female,50 to 54,Alcohol use,1995,0.212672277,0.328775386,0.116953834
Deaths,Female,50 to 54,Occupational exposure to formaldehyde,1995,0.013883964,0.037477823,0.000385697
Deaths,Both,50 to 54,Tobacco,1995,1.058191941,1.417225591,0.711810795
Deaths,Both,50 to 54,Alcohol use,1995,1.264709469,1.590354667,0.944023171
Deaths,Both,50 to 54,Occupational exposure to formaldehyde,1995,0.02595581,0.061400444,0.005151546
Deaths,Male,55 to 59,Tobacco,1995,2.956153443,3.919784985,2.032449546
Deaths,Male,55 to 59,Alcohol use,1995,3.126825022,3.883786802,2.381229133
Deaths,Male,55 to 59,Occupational exposure to formaldehyde,1995,0.046450688,0.119530498,0.003730971
Deaths,Female,55 to 59,Tobacco,1995,0.122306145,0.19194056,0.063373249
Deaths,Female,55 to 59,Alcohol use,1995,0.231232546,0.359283942,0.130890137
Deaths,Female,55 to 59,Occupational exposure to formaldehyde,1995,0.012938269,0.034204921,0.000289313
Deaths,Both,55 to 59,Tobacco,1995,1.575671156,2.073179517,1.075163799
Deaths,Both,55 to 59,Alcohol use,1995,1.716264147,2.133579514,1.303135605
Deaths,Both,55 to 59,Occupational exposure to formaldehyde,1995,0.030125425,0.069352743,0.005964217
Deaths,Male,60 to 64,Tobacco,1995,3.286541785,4.204249306,2.34297768
Deaths,Male,60 to 64,Alcohol use,1995,3.098708078,3.904704044,2.341011767
Deaths,Male,60 to 64,Occupational exposure to formaldehyde,1995,0.034854934,0.092165778,0.000666173
Deaths,Female,60 to 64,Tobacco,1995,0.19302035,0.323024105,0.106120691
Deaths,Female,60 to 64,Alcohol use,1995,0.323178741,0.508061223,0.186340566
Deaths,Female,60 to 64,Occupational exposure to formaldehyde,1995,0.01336307,0.033596967,0.000795672
Deaths,Both,60 to 64,Tobacco,1995,1.761251449,2.261866697,1.259969924
Deaths,Both,60 to 64,Alcohol use,1995,1.730206787,2.182979168,1.287583316
Deaths,Both,60 to 64,Occupational exposure to formaldehyde,1995,0.024258165,0.055402012,0.005053718
Deaths,Male,65 to 69,Tobacco,1995,3.914028663,4.977506789,2.806939092
Deaths,Male,65 to 69,Alcohol use,1995,3.419687276,4.304699103,2.534072993
Deaths,Male,65 to 69,Occupational exposure to formaldehyde,1995,0.025341148,0.06627099,0.001118413
Deaths,Female,65 to 69,Tobacco,1995,0.276924801,0.437640825,0.155010933
Deaths,Female,65 to 69,Alcohol use,1995,0.335574587,0.523173697,0.186070307
Deaths,Female,65 to 69,Occupational exposure to formaldehyde,1995,0.008698637,0.022249527,0.000263362
Deaths,Both,65 to 69,Tobacco,1995,2.091160809,2.657811981,1.49947338
Deaths,Both,65 to 69,Alcohol use,1995,1.873971208,2.367519821,1.369284558
Deaths,Both,65 to 69,Occupational exposure to formaldehyde,1995,0.017000144,0.037714164,0.003783391
Deaths,Male,70 to 74,Tobacco,1995,4.708655979,5.971099567,3.415046589
Deaths,Male,70 to 74,Alcohol use,1995,3.778287084,4.807534274,2.753960185
Deaths,Male,70 to 74,Occupational exposure to formaldehyde,1995,0.029641307,0.078161578,0.000557238
Deaths,Female,70 to 74,Tobacco,1995,0.392420271,0.612140904,0.226304403
Deaths,Female,70 to 74,Alcohol use,1995,0.486903708,0.761445899,0.264303738
Deaths,Female,70 to 74,Occupational exposure to formaldehyde,1995,0.013421147,0.035162167,0.000435931
Deaths,Both,70 to 74,Tobacco,1995,2.444788592,3.097639655,1.751560057
Deaths,Both,70 to 74,Alcohol use,1995,2.051955163,2.621196115,1.465913139
Deaths,Both,70 to 74,Occupational exposure to formaldehyde,1995,0.021133826,0.045438925,0.004899174
Deaths,Male,75 to 79,Tobacco,1995,4.627869727,5.84388217,3.374921654
Deaths,Male,75 to 79,Alcohol use,1995,3.374087982,4.380510191,2.400552217
Deaths,Male,75 to 79,Occupational exposure to formaldehyde,1995,0.011249395,0.030643414,0.000185691
Deaths,Female,75 to 79,Tobacco,1995,0.429955905,0.710999854,0.237314016
Deaths,Female,75 to 79,Alcohol use,1995,0.525659007,0.843711268,0.279040067
